"","V1","V2"
"BHLHA15",0.387382833617098,NA
"PIKFYVE",0.395849156102741,NA
"ATP10D",0.951150282140531,NA
"C3orf52",0.839188570041598,NA
"TTC8",0.314395125129793,NA
"CAPS",0.723567984429499,NA
"DYNC1LI1",0.0151223886861122,NA
"DYNC1LI2",0.958012910038149,NA
"ELP6",0.0683708712490396,NA
"CHDH",0.800494517842156,NA
"EFHC1",0.818298645796984,NA
"CAPG",0.342332677883281,NA
"TPRKB",0.497952639011906,NA
"STC2",0.844429415836796,NA
"ETHE1",0.114020567580689,NA
"PRDM16",0.343794417811623,NA
"ABCG1",0.262734145880559,NA
"PLSCR4",0.467512040252198,NA
"PRDM15",0.345260137025039,NA
"PLSCR2",0.471628129328755,NA
"ABCG5",0.537596041797935,NA
"PRDM10",0.720341963526701,NA
"PRDM11",0.801974379928973,NA
"ABCG8",0.537596041797935,NA
"MPO",0.682031969729315,NA
"MPL",0.83171405672084,NA
"AVP",0.672925886042545,NA
"PRKCZ",0.113146883887021,NA
"PXDN",0.111846258896165,NA
"CHKB.AS1",0.33652553435013,NA
"SGSM3",0.16224909860037,NA
"MPZ",0.816811247116526,NA
"SGSM2",0.753544206386242,NA
"KDM1A",0.0634453653632278,NA
"KDM1B",0.624064039350989,NA
"SLC36A4",0.948101357429339,NA
"PUM1",0.885073413083234,NA
"ILKAP",0.659703130927667,NA
"SLC36A2",0.715333587420129,NA
"PRKCQ",0.211250367106086,NA
"ASPHD1",0.88809751298755,NA
"GRASP",0.299441927717237,NA
"RBM14.RBM4",0.198265425281373,NA
"QRSL1",0.420804995465547,NA
"FCER1G",0.264779272790481,NA
"BTG4",0.568984085801216,NA
"BTG3",0.757182038707666,NA
"BTG2",0.0106825069666615,NA
"BTG1",0.366197183573484,NA
"FAHD1",0.0352136509427696,NA
"SLA2",0.944291275195808,NA
"KITLG",0.0548337156405512,NA
"C4orf36",0.376439827779488,NA
"C4orf32",0.226305282217675,NA
"C4orf33",0.469861649109974,NA
"SRD5A3",0.594575997071052,NA
"SRD5A2",0.0421347577228345,NA
"SRD5A1",0.827982454993222,NA
"HELLS",0.11249508947398,NA
"METAP2",0.737603643136421,NA
"FAM49A",0.154068579455306,NA
"FAM49B",0.519438098615354,NA
"PDILT",0.845178676270479,NA
"ZFP36L1",0.278976935951442,NA
"ZFP36L2",0.144617549898629,NA
"SPRY4",0.823509660025823,NA
"C10orf99",0.605893678130295,NA
"GGA3",0.679225086113036,NA
"GGA2",0.271605879558312,NA
"LOC100507250",0.377473725807599,NA
"TSNAXIP1",0.818298645796984,NA
"C10orf91",0.839936831552994,NA
"C10orf95",0.898694411156804,NA
"C15orf43",0.488290580462099,NA
"FHOD1",0.209855258701641,NA
"FHOD3",0.231116667874657,NA
"ADH6",0.507102397133357,NA
"ADH5",0.481707019004926,NA
"C4orf6",0.977090519445434,NA
"PKD2",0.218684771481694,NA
"GJC2",0.104697444165396,NA
"GJC1",0.845928076769524,NA
"SPRYD3",0.151867999893176,NA
"PRKACA",0.449525085063223,NA
"PSMB9",0.230371761348827,NA
"PRKACB",0.454128944395213,NA
"STAMBPL1",0.777651303982526,NA
"PSMB6",0.220843001945313,NA
"PSMB5",0.989307759691122,NA
"C14orf119",0.782058269304055,NA
"PSMB3",0.944291275195808,NA
"NCALD",0.48769007671742,NA
"ZNF136",0.0875167326377481,NA
"FAM195A",0.734717216021959,NA
"LMBR1L",0.711763648688544,NA
"TMA7",0.845928076769524,NA
"HDHD3",0.975181986920551,NA
"SPG7",0.17958686755899,NA
"MANEA",0.459920972361369,NA
"TDGF1",0.719625740207432,NA
"FAM69B",0.287566167340463,NA
"R3HDM4",0.345260137025039,NA
"RAPSN",0.520058924039483,NA
"RMI1",0.512634350915948,NA
"RMI2",0.602554944602626,NA
"CORO7",0.265189611165652,NA
"TCEB3B",0.640410199416298,NA
"SNORD25",0.504653856168597,NA
"SNORD24",0.911586219199284,NA
"SNORD27",0.672227379430172,NA
"SNORD26",0.672227379430172,NA
"KCNK4",0.620005839871521,NA
"KCNK5",0.0412705388064416,NA
"KCNK6",0.027222256888144,NA
"KCNK7",0.507102397133357,NA
"MLH3",0.288000262812747,NA
"CRY1",0.818298645796984,NA
"MLH1",0.197931780325513,NA
"KCNK3",0.598559439337858,NA
"ZNF517",0.935152441127688,NA
"C9orf142",0.754998688027475,NA
"TRIML1",0.279402208691878,NA
"NACC2",0.395316758744344,NA
"ACOT11",0.809383912874508,NA
"ACOT12",0.851928243763485,NA
"ACOT13",0.675023097624533,NA
"VPS13A",0.482303522219422,NA
"SH3KBP1",0.354635344229354,NA
"VPS13C",0.0375211382624859,NA
"VPS13B",0.110557456631083,NA
"BEX2",0.821275400954151,NA
"KIAA0556",0.225571459125054,NA
"UBAP2",0.197265722998689,NA
"NUP160",0.597894692017546,NA
"TMEM160",0.70251150272557,NA
"TMEM163",0.672227379430172,NA
"TMEM165",0.819042590830659,NA
"TMEM164",0.261512318336064,NA
"TMEM169",0.745560308469665,NA
"TMEM168",0.303922236894696,NA
"EVI2B",0.355133189012664,NA
"FOXN1",0.901725501828702,NA
"FOXN2",0.687658922154182,NA
"FOXN3",0.0526938372429068,NA
"NICN1",0.952675015502597,NA
"XYLB",0.813095646926074,NA
"PMVK",0.996563116054503,NA
"PLBD2",0.491299070903072,NA
"GRIN2B",0.899452047047228,NA
"GRIN2C",0.978617439405601,NA
"GNA14",0.750637869886278,NA
"GRIN2A",0.376956558195343,NA
"GNA12",0.687658922154182,NA
"KLHDC8B",0.186192644649648,NA
"GRIN2D",0.100664762961381,NA
"GNA11",0.657624878378588,NA
"SH2B2",0.35963362212317,NA
"PRKAR1A",0.725362368180464,NA
"IFFO1",0.861696669127683,NA
"TAP2",0.634259359905583,NA
"MIR3610",0.831713341546761,NA
"PRKAR1B",0.157414771916138,NA
"MIR4741",0.438697667250054,NA
"IL6ST",0.232986416607773,NA
"SBF1",0.0956084723267108,NA
"SAR1A",0.321351629404804,NA
"DBN1",0.134866426793904,NA
"SAR1B",0.334603984513862,NA
"OGDH",0.027557427563137,NA
"TGIF2.C20orf24",0.701091944115658,NA
"CDC73",0.999236245806117,NA
"C11orf35",0.0199137524773644,NA
"BRWD1.IT2",0.0541125106859704,NA
"C11orf30",0.68343706612497,NA
"R3HDM1",0.714976297720947,NA
"C19orf12",0.0224880299523015,NA
"SEMG1",0.174976221873979,NA
"SEMG2",0.263959909311109,NA
"LMBRD2",0.362149273706927,NA
"LMBRD1",0.71676331319052,NA
"DAZL",0.0889453943586082,NA
"LOC100289511",0.821275400954151,NA
"TAS2R19",0.747009923886268,NA
"TAS2R16",0.258676678942249,NA
"GBF1",0.178966948700371,NA
"TAS2R10",0.415302634497797,NA
"BCAT2",0.0358843760492359,NA
"BCAT1",0.801974379928973,NA
"TAS2R13",0.124453876542728,NA
"NEUROG3",0.706776346914489,NA
"MACROD2",0.403348107652551,NA
"MACROD1",0.242882053352053,NA
"ZBTB33",0.183971054480793,NA
"AKAP5",0.936675019622308,NA
"AKAP6",0.768492247534127,NA
"GTF2F1",0.984725846819966,NA
"AKAP1",0.182396263893649,NA
"AKAP2",0.384759917935549,NA
"GTF2F2",0.720341963526701,NA
"EIF2D",0.765204126283895,NA
"AKAP8",0.0246652885195334,NA
"PPIL2",0.885073413083234,NA
"EIF2A",0.168966883161917,NA
"ABI1",0.390016622742744,NA
"CYP26A1",0.650027338417948,NA
"PSTK",0.465168958492062,NA
"TUBE1",0.499167509734287,NA
"PHPT1",0.961063996410521,NA
"SPATA13",0.695424254729966,NA
"CCDC115",0.492505248494118,NA
"RRP1B",0.446089629529212,NA
"NOVA2",0.617306778692871,NA
"NOVA1",0.52160654299729,NA
"KLHL34",0.597894692017546,NA
"HSP90B1",0.836196983928837,NA
"ZNF415",0.57549575087132,NA
"SMC1B",0.455862221337652,NA
"KRR1",0.961063996410521,NA
"MIR3189",0.341360395916009,NA
"MIR3188",0.0942824826490116,NA
"TMEM132E",0.585987037398804,NA
"TMEM132D",0.0136339254101806,NA
"MIR3184",0.543295396131084,NA
"TMEM132A",0.752090598739429,NA
"PEG10",0.543295396131084,NA
"OVGP1",0.746285003940799,NA
"G6PC",0.127767243408187,NA
"CETN3",0.847427295320909,NA
"CETN2",0.420252841049454,NA
"NAIF1",0.883561987857442,NA
"CCL28",0.478730532252865,NA
"VSX1",0.241340710719845,NA
"DIO1",0.474580382443903,NA
"DIO2",0.615285866696995,NA
"VSX2",0.870732527013916,NA
"CCL21",0.790155808474538,NA
"CCL20",0.603889443853991,NA
"CCL23",0.430816384241387,NA
"CCL22",0.776917500461467,NA
"CCL25",0.173156906793016,NA
"SPATA19",0.567361665790233,NA
"CCL27",0.999236245806117,NA
"CCL26",0.44666116498669,NA
"ALPK3",0.355133189012664,NA
"SPATA18",0.523791894924845,NA
"POC1B.GALNT4",0.1820825088436,NA
"UCK1",0.723926750909052,NA
"EPHA1.AS1",0.496739343500413,NA
"UCK2",0.165728442570134,NA
"PRPF39",0.776917500461467,NA
"TP53I3",0.144354199538059,NA
"CUX1",0.326516470819288,NA
"CUX2",0.68554676689272,NA
"BRF2",0.461084319601901,NA
"CYSTM1",0.975563683427917,NA
"BRF1",0.922980815708716,NA
"FSIP1",0.450099116076732,NA
"CSNK1A1",0.380585906698796,NA
"MB",0.413113647236891,NA
"CAMSAP2",0.977090519445434,NA
"DNAJC5",0.538227817440993,NA
"DNAJC6",0.459920972361369,NA
"DNAJC7",0.636306861887246,NA
"DNAJC1",0.26642325392522,NA
"DNAJC3",0.357128975972097,NA
"NOX4",0.563800225252968,NA
"GOSR2",0.965641681452129,NA
"SLC18A2",0.977090519445434,NA
"SLC18A1",0.0343903174473043,NA
"GOSR1",0.709624708561108,NA
"RRP15",0.951912626817563,NA
"CCDC97",0.502821548960213,NA
"RALBP1",0.948482429738147,NA
"NRN1",0.125395215548535,NA
"RAP1B",0.435309874432794,NA
"RAP1A",0.95572499639979,NA
"CCDC91",0.971746997322313,NA
"ZNF830",0.455862221337652,NA
"ASAP3",0.819042590830659,NA
"KLHL6",0.689068382070593,NA
"SLC23A2",0.265600387419628,NA
"COLEC12",0.574843002707132,NA
"MTNR1A",0.729674996584563,NA
"ZNF410",0.134367642245595,NA
"ZNF571",0.865459480974642,NA
"IPO13",0.369762163116368,NA
"PET117",0.790155808474538,NA
"ATOH7",0.907791939676497,NA
"ACAT1",0.629492748487634,NA
"ACAT2",0.107595861229613,NA
"ATOH1",0.618655666278992,NA
"RNF152",0.686250546643959,NA
"CD200R1",0.838440453866563,NA
"LIMD1",0.318557055358959,NA
"TRIM9",0.302124797711976,NA
"ATOH8",0.799015371531467,NA
"PEX1",0.477246041835968,NA
"MARVELD3",0.885073413083234,NA
"CTF1",0.945053189681087,NA
"TBPL2",0.479005847306705,NA
"MECP2",0.102867148246548,NA
"TBPL1",0.945053192498715,NA
"RFX6",0.0159817085319701,NA
"LDLR",0.0029385389074131,NA
"TRPV4",0.974036936944141,NA
"ZPBP",0.679225086113036,NA
"G3BP1",1,NA
"RBMXL1",0.160245096932562,NA
"ZFYVE21",0.806418210006976,NA
"ZFYVE20",0.809384248934766,NA
"SLC17A8",0.288000262812747,NA
"TPCN1",0.409843011161488,NA
"TPCN2",0.0696870075131536,NA
"IL2RG",0.406046792115278,NA
"SLC17A5",0.823509660025823,NA
"SLC17A6",0.827982454993222,NA
"SLC17A7",0.676422643193023,NA
"ATF7IP",0.922980815708716,NA
"TAS2R3",0.609911049658164,NA
"SLC17A2",0.958775625719309,NA
"MDH1B",0.690478922058356,NA
"C16orf58",0.116450597924695,NA
"C16orf59",0.526288153985473,NA
"SETDB2",0.347220617073982,NA
"MRAP2",0.536964638844936,NA
"C16orf52",0.632895910737525,NA
"FIZ1",0.810126188504958,NA
"CDK5RAP1",0.263959909311109,NA
"C16orf54",0.562507824510153,NA
"TMEM175",0.913104500568881,NA
"FMO2",0.66804095111621,NA
"MYF5",0.38633236168178,NA
"ITCH",0.088050295866947,NA
"FMO3",0.421910581064574,NA
"CHMP4A",0.780588495626548,NA
"CHMP4B",0.049282643103342,NA
"CHMP4C",0.492505248494118,NA
"BAX",0.148612117386083,NA
"RTN1",0.816811247116526,NA
"BAD",0.157133836173516,NA
"CTSK",0.832460835346091,NA
"BHMT2",0.712477134089329,NA
"PRKCDBP",0.885073413083234,NA
"COBLL1",0.662478222321189,NA
"SLC37A3",0.634259359905583,NA
"CDK18",0.835449455666475,NA
"SLC37A1",0.497345794204538,NA
"GFI1B",0.802714577801196,NA
"ZNF200",0.882050986347103,NA
"PMPCA",0.993126296231453,NA
"TOB2",0.576802296733178,NA
"CDK12",0.115562285393974,NA
"LOC100652739",0.613940210348138,NA
"CDK10",0.474580382443903,NA
"CDK16",0.810126188504958,NA
"SULF2",0.306179005297808,NA
"SULF1",0.451823699061611,NA
"CDK15",0.994653759831978,NA
"GPR126",0.918420947357488,NA
"ST5",0.257467951962726,NA
"GPR124",0.839188570041598,NA
"ST7",0.608569966812777,NA
"RBL2",0.910068260546194,NA
"ATP6V1B1",0.913863760554622,NA
"ATP6V1B2",0.237137566437325,NA
"AASDH",0.578110239228098,NA
"PIP5KL1",0.573538557963388,NA
"GPR128",0.686250546643959,NA
"CSMD2",0.222811730380411,NA
"KCNAB1",0.570283599391127,NA
"ZNF304",0.131404833526504,NA
"CLPS",0.857185441998555,NA
"ZNF300",0.916142009465195,NA
"FAM216A",0.599889938794829,NA
"KCNAB3",0.478136442681865,NA
"STS",0.718909762943226,NA
"P2RY2",0.760096186971331,NA
"SEC61G",0.613267869050075,NA
"MMP27",0.86019241783854,NA
"P2RY1",0.713190871228601,NA
"P2RY6",0.199268827725018,NA
"MTERFD2",0.921460570829107,NA
"MTERFD1",0.0200127439464233,NA
"HOXB13",0.545838063324633,NA
"ZC3H13",0.897179417029657,NA
"TFG",0.776183895934325,NA
"TP53TG1",0.582698988592278,NA
"FBXO17",0.228887072554284,NA
"TOMM34",0.536964638844936,NA
"RND1",0.796059246520303,NA
"RND2",0.123985278648476,NA
"RND3",0.460502440519912,NA
"NCL",0.183339934286487,NA
"CTNNBIP1",0.350668464255594,NA
"TMEM171",0.645898445319175,NA
"PPP3CA",0.832460835346091,NA
"PPP3CB",0.592588829160222,NA
"PPP3CC",0.013452777367776,NA
"TCAIM",0.202640294818335,NA
"LIF",0.384236640937444,NA
"LOC646903",0.121202546095947,NA
"CNKSR3",0.851928243763485,NA
"LRRC41",0.298106470986977,NA
"LRRC40",0.0431129111585625,NA
"LRRC42",0.787208576032724,NA
"LRRC45",0.0854085114913968,NA
"LRRC47",0.110343801099676,NA
"LRRC46",0.113583064090662,NA
"LRRC49",0.436437458049141,NA
"FGFR4",0.858688673682648,NA
"B3GNT4",0.180831491404156,NA
"B3GNT5",0.473989121100057,NA
"CTSS",0.768127556109889,NA
"FNDC8",0.672227379430172,NA
"B3GNT1",0.099479422802267,NA
"B3GNT3",0.621357295743271,NA
"TSFM",0.848927066201593,NA
"GPATCH2",0.225571459125054,NA
"B3GNT8",0.890744933206398,NA
"ADRA2A",0.623386875639363,NA
"ADRA2B",0.725362368180464,NA
"GPATCH3",0.800494517842156,NA
"TEX26",0.444947808937884,NA
"PWWP2B",0.196269715445806,NA
"DCAF16",0.205709979949061,NA
"GPATCH1",0.136371368226084,NA
"TEX28",0.356130201061627,NA
"TEX29",0.99618124302676,NA
"SWSAP1",0.248723673584741,NA
"PCYT1A",0.0645445437628038,NA
"TBCCD1",0.0151223886861122,NA
"DAAM1",0.0708743286713794,NA
"DAAM2",0.735438473398138,NA
"C16orf46",0.38528363047096,NA
"CCDC151",0.209855258701641,NA
"YIF1B",0.214060677010185,NA
"CCDC157",0.830220955792051,NA
"SGK494",0.80123434973603,NA
"YIF1A",0.962589756272568,NA
"WRAP73",0.0937187330878841,NA
"TUFT1",0.0280326431144222,NA
"TMCO5A",0.613267869050075,NA
"SYT8",0.408213482814222,NA
"SYT9",0.059073506992591,NA
"MTCH2",0.493108932144463,NA
"MTCH1",0.663172721747749,NA
"RINL",0.516958627407331,NA
"SYT2",0.0302230140558898,NA
"SYT4",0.858688673682648,NA
"SYT5",0.508329004000898,NA
"SYT6",0.722492104092413,NA
"SYT7",0.788681814185989,NA
"DSP",0.596566204393076,NA
"TIAL1",0.595902446085276,NA
"ATP5O",0.306179005297808,NA
"RHD",0.453787089588541,NA
"MEP1B",0.590274132832138,NA
"TASP1",0.0907575808378698,NA
"PCED1A",0.129942547095232,NA
"IHH",0.595902464966328,NA
"PCED1B",0.703932085058019,NA
"PER3",0.932108001128139,NA
"NAT14",0.0281697097142375,NA
"FUBP1",0.346729834236408,NA
"NCSTN",0.475764119365311,NA
"SCHIP1",0.550941035455521,NA
"CEP104",0.508329004000898,NA
"CTBP1.AS2",0.45067356223212,NA
"COG7",0.71461909846038,NA
"MARCO",0.658317336205018,NA
"SAP30",0.0595897360458817,NA
"RBBP4",0.0685160935560215,NA
"TCP11L1",0.257467951962726,NA
"TCP11L2",0.0329497347588828,NA
"CLEC5A",0.572886862201706,NA
"GNAI3",0.317629078013918,NA
"CCZ1B",0.263142296243571,NA
"PALMD",0.999236245806117,NA
"ANGPT2",0.130550270909906,NA
"GNAI1",0.765934672039336,NA
"DRC1",0.916901579793473,NA
"PALM2",0.744111593327031,NA
"OXT",0.342819482306667,NA
"LY86.AS1",0.805677035501565,NA
"C1orf52",0.549663095156878,NA
"C1orf51",0.438697667250054,NA
"C1orf50",0.209855258701641,NA
"C1orf56",0.938959319890282,NA
"LOC101054525",0.619330592557101,NA
"GPR6",0.218684771481694,NA
"X1.Mar",0.0861066423141149,NA
"X2.Mar",0.588623658385221,NA
"MPZL3",0.979380929116709,NA
"GPR142",0.601888193396675,NA
"RGP1",0.125631415174282,NA
"FCF1",0.993126296231453,NA
"GPR143",0.585987037398804,NA
"ATP6V0A4",0.0677925102647584,NA
"TMEM47",0.662478222321189,NA
"ATP6V0A1",0.0907575808378698,NA
"TBC1D1",0.630172754938909,NA
"GPR97",0.944291275195808,NA
"GUCA1A",0.842182481528245,NA
"GUCA1B",0.682734380490926,NA
"KRT75",0.47932502478029,NA
"PDF",0.0433604156958245,NA
"KRT77",0.749548890404304,NA
"KRT76",0.665257955572019,NA
"KRT71",0.803454952711815,NA
"KRT73",0.985489468061322,NA
"KRT72",0.852678875078593,NA
"MRPS31",0.926782646975902,NA
"ATM",0.907791939676497,NA
"C17orf102",0.105107667412914,NA
"KRT78",0.143566353737053,NA
"C17orf100",0.945053192498715,NA
"MRPS30",0.532555283483832,NA
"SMPD4",0.24520702130277,NA
"MIR615",0.0956084723267108,NA
"ATR",0.0253468300116877,NA
"HAAO",0.893393583203779,NA
"SMPD3",0.114679309240678,NA
"SMPD2",0.120972874974341,NA
"BRIP1",0.219402491725052,NA
"RPL36A.HNRNPH2",0.352152735327619,NA
"ITGBL1",0.673624674963482,NA
"ATP5A1",0.137635359840195,NA
"HFE2",0.309357095337636,NA
"FLJ31306",0.0669325195932496,NA
"LINC00346",0.672227379430172,NA
"AAMP",0.0996762054469253,NA
"HYPK",0.043211773615288,NA
"LINC00341",0.603889443853991,NA
"USH1C",0.914623094789531,NA
"TTC26",0.817554864343809,NA
"TTC22",0.655549269158134,NA
"TTC23",0.579092091161207,NA
"LRGUK",0.11249508947398,NA
"CARS",0.953437447499573,NA
"IL6R",0.0734524613695126,NA
"ENO1",0.0161501707352823,NA
"ENO2",0.79532067054381,NA
"ENO3",0.0796574175786484,NA
"TRAM2",0.30167654542796,NA
"CARF",0.764473789346068,NA
"NPAT",0.907791939676497,NA
"TAOK2",0.353144455630234,NA
"TAOK3",0.459920972361369,NA
"LLGL2",0.743387574842354,NA
"SLC22A18",0.855682728119235,NA
"LLGL1",0.150504841680037,NA
"ACOX2",0.770322297550455,NA
"SLC22A17",0.280254075897267,NA
"SLC22A14",0.997708740217592,NA
"ACOX1",0.494922358996643,NA
"SLC22A12",0.340389883406569,NA
"SLC22A13",0.655549269158134,NA
"SLC22A11",0.17958686755899,NA
"NIPAL1",0.0790020175911217,NA
"BOLA2B",0.269317092947454,NA
"NSMCE2",0.529417002774574,NA
"OBSCN",0.326988661732531,NA
"PTK2",0.0922286119688848,NA
"PTK7",0.106138807701486,NA
"TBXA2R",0.157977785037431,NA
"PRKAA2",0.88431764784469,NA
"PRKAA1",0.0204798035388046,NA
"NIPAL2",0.353144455630234,NA
"ITGB3BP",0.28239145699421,NA
"PFDN2",0.814581387237288,NA
"RCSD1",0.516339718881723,NA
"MCL1",0.00285708366277187,NA
"GAL3ST1",0.778385305878931,NA
"POMP",0.858688673682648,NA
"SORBS3",0.663172721747749,NA
"TPT1.AS1",0.39744894488455,NA
"ODC1",0.550301882638254,NA
"PFDN4",0.645135044548857,NA
"SCARA3",0.272650664120509,NA
"IL18RAP",0.217968739361646,NA
"SCARA5",0.108435548023002,NA
"ATG16L1",0.822019993847099,NA
"EOMES",0.910068260546194,NA
"ARHGDIG",0.822019993847099,NA
"DNAJC5G",0.237897901750825,NA
"C3orf30",0.18114364579975,NA
"C3orf37",0.433621654810129,NA
"C3orf36",0.607900884121911,NA
"MTHFS",0.013891151700598,NA
"NANP",0.154345347211307,NA
"NANS",0.576802296733178,NA
"C3orf38",0.924501341993581,NA
"USH1G",0.595239062380118,NA
"MATN1",0.90096759306659,NA
"KCTD21.AS1",0.177731887981829,NA
"MATN3",0.465754116130925,NA
"MATN2",0.0642682863159127,NA
"ENDOG",0.694009968791244,NA
"STIL",0.643838072544434,NA
"CGB1",0.626436593846507,NA
"CES3",0.14070578146611,NA
"CES2",0.730394604330568,NA
"EBF3",0.779853902320838,NA
"EBF1",0.679225086113036,NA
"C15orf65",0.782793448432908,NA
"FFAR2",0.632895910737525,NA
"FFAR3",0.10864627785639,NA
"UCP2",0.0293582739620504,NA
"FFAR1",0.987780408752693,NA
"BDH2",0.279827921985185,NA
"ENDOU",0.907791939676497,NA
"BDH1",0.749184978897403,NA
"DDX23",0.312098461068807,NA
"DDX21",0.891879924587076,NA
"DDX20",0.693303224852431,NA
"ACVR2B.AS1",0.985489468061322,NA
"ZNF157",0.990071450204853,NA
"ZNF154",0.655549269158134,NA
"DDX24",0.742663783205652,NA
"GULP1",0.53444276108703,NA
"IGDCC4",0.520058924039483,NA
"DDX28",0.329831114819845,NA
"ZNF91",0.114020567580689,NA
"BAG5",0.405506194365127,NA
"FLVCR2",0.578764733180387,NA
"FBXO18",0.0233497038145715,NA
"AFF4",0.862448395754358,NA
"RAET1E",0.613940210348138,NA
"UBE2J1",0.254662845019272,NA
"FKBP10",0.506489677325195,NA
"RAB3IP",0.0688072988037381,NA
"TBX21",0.201286754614359,NA
"TBX20",0.888853794307981,NA
"FAM3B",0.745560308469665,NA
"FBXO11",0.198599481366566,NA
"FAM3D",0.941244122546089,NA
"TACO1",0.14070578146611,NA
"FBXO15",0.659703130927667,NA
"AFF1",0.454706290149993,NA
"GGPS1",0.309812881292526,NA
"SFTA2",0.954199922112314,NA
"SNORD109A",0.371808920093429,NA
"NRTN",0.124688692953533,NA
"SNX32",0.357629024329036,NA
"NACA2",0.803454952711815,NA
"SNORD48",0.624741520817844,NA
"PROX1",0.793106045381299,NA
"PARD6G",0.508942890429506,NA
"C9orf163",0.771786482216497,NA
"CNGB3",0.665953610305416,NA
"RNPEPL1",0.545838063324633,NA
"PARD6A",0.183339934286487,NA
"PLA2G6",0.239806267204746,NA
"PLA2G7",0.864706671723989,NA
"MARCKS",0.985489468061322,NA
"PLA2G3",0.79975485489759,NA
"GDPGP1",0.729315268565067,NA
"ATPAF2",0.169263624742124,NA
"KRTAP1.1",0.930586150704013,NA
"SHC1",0.183339934286487,NA
"ERBB4",0.243268467975951,NA
"CCDC71",0.55286068214792,NA
"FPR1",0.913104500568881,NA
"FPR2",0.439830289543047,NA
"FPR3",0.281107705837685,NA
"CCDC78",0.827982454993222,NA
"CCDC79",0.191019847341468,NA
"TMEM109",0.162825129768493,NA
"HIST3H2BB",0.032326247259112,NA
"NENF",0.392131472522603,NA
"TMEM102",0.335083707743271,NA
"TMEM101",0.811610578969898,NA
"FOXH1",0.0545924285317554,NA
"TMEM107",0.06037109252718,NA
"TMEM105",0.776183895934325,NA
"TMEM104",0.771054287921877,NA
"SMPDL3B",0.724644438525722,NA
"SMPDL3A",0.609911049658164,NA
"CYP2B6",0.215475901304494,NA
"CSHL1",0.245985469087777,NA
"NPPC",0.600555690049059,NA
"SPEN",0.709624708561108,NA
"ZCWPW1",0.206740678914558,NA
"FKBP1B",0.151321612723256,NA
"FKBP1A",0.295889563447705,NA
"MANEAL",0.212652169386122,NA
"UCP1",0.920318719269477,NA
"PAIP2",0.693303224852431,NA
"CGN",0.489492783157273,NA
"PAIP1",0.280680670493292,NA
"SLC15A3",0.975563683427917,NA
"FBLIM1",0.916901579793473,NA
"TIMM8A",0.165144685776063,NA
"TIMM8B",0.595239062380118,NA
"DAXX",0.783528821592329,NA
"CDC16",0.0693927604824869,NA
"PDE4DIP",0.580730300879632,NA
"NT5C",0.946577177210238,NA
"TBATA",0.971746997322313,NA
"NT5E",0.950387982167439,NA
"LOC100288911",0.551580553231647,NA
"UNC50",0.106345995149529,NA
"NKAIN4",0.0927851617242417,NA
"NKAIN2",0.431937226959818,NA
"MAP1A",0.508329004000898,NA
"GALNT1",0.557352573717655,NA
"UNC5B",0.124453876542728,NA
"UNC5C",0.962589756272568,NA
"VGF",0.578110239228098,NA
"LBX1",0.190047111016272,NA
"GRIK2",0.56186216097425,NA
"CCM2",0.362795294283913,NA
"FRMD8",0.135116355098676,NA
"CCP110",0.284970867876327,NA
"IMMP1L",0.510171827692629,NA
"SPICE1",0.0474332414748596,NA
"FRMD6",0.223016461479887,NA
"FRMD1",0.927543216688736,NA
"DSCR9",0.793844069343679,NA
"MEF2BNB.MEF2B",0.273069312342615,NA
"GNAS",0.962589756272568,NA
"MED13L",0.33030640808739,NA
"PTCD2",0.112062206943315,NA
"GNAZ",0.42246401188943,NA
"PTCD1",0.473398264853612,NA
"GNAL",0.361141693018584,NA
"HLTF",0.845928076769524,NA
"ZHX1.C8ORF76",0.260699951964138,NA
"AGFG2",0.110130471859607,NA
"AGFG1",0.263959909311109,NA
"DPF2",0.682030672965947,NA
"DPF1",0.765204126283895,NA
"ASNA1",0.150233332861681,NA
"RPS12",0.396381986336831,NA
"RPL18A",0.819042590830659,NA
"SIX1",0.122356021993449,NA
"KRT2",0.530043905752211,NA
"KRT1",0.99541749932997,NA
"FST",0.584670785010351,NA
"KRT5",0.505877347019765,NA
"KRT4",0.993126296231453,NA
"LOC100506469",0.253865305040195,NA
"CRYGA",0.0548337156405512,NA
"KRT9",0.364169712506112,NA
"KRT8",0.886585256602215,NA
"CRYGD",0.869978877139248,NA
"LALBA",0.818298645796984,NA
"VPS45",0.731114449485557,NA
"RRNAD1",0.0535175695800671,NA
"VPS41",0.611252798166682,NA
"BCAP29",0.342332677883281,NA
